param-n,cbn-Denote-on-PHOAS-with-big-real,cbn-Denote-on-PHOAS-with-big-sys,cbn-Denote-on-PHOAS-with-big-user,cbn-Denote-on-PHOAS-with-big-flat-real,cbn-Denote-on-PHOAS-with-big-flat-sys,cbn-Denote-on-PHOAS-with-big-flat-user,cbv-Denote-on-PHOAS-with-big-real,cbv-Denote-on-PHOAS-with-big-sys,cbv-Denote-on-PHOAS-with-big-user,cbv-Denote-on-PHOAS-with-big-flat-real,cbv-Denote-on-PHOAS-with-big-flat-sys,cbv-Denote-on-PHOAS-with-big-flat-user,identity-cbn-on-PHOAS-with-big-real,identity-cbn-on-PHOAS-with-big-sys,identity-cbn-on-PHOAS-with-big-user,identity-cbn-on-PHOAS-with-big-flat-real,identity-cbn-on-PHOAS-with-big-flat-sys,identity-cbn-on-PHOAS-with-big-flat-user,identity-cbv-on-PHOAS-with-big-real,identity-cbv-on-PHOAS-with-big-sys,identity-cbv-on-PHOAS-with-big-user,identity-cbv-on-PHOAS-with-big-flat-real,identity-cbv-on-PHOAS-with-big-flat-sys,identity-cbv-on-PHOAS-with-big-flat-user,identity-lazy-on-PHOAS-with-big-real,identity-lazy-on-PHOAS-with-big-sys,identity-lazy-on-PHOAS-with-big-user,identity-lazy-on-PHOAS-with-big-flat-real,identity-lazy-on-PHOAS-with-big-flat-sys,identity-lazy-on-PHOAS-with-big-flat-user,identity-native-compute-on-PHOAS-with-big-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-real,identity-native-compute-on-PHOAS-with-big-sys,identity-native-compute-on-PHOAS-with-big-user,identity-native-compute-on-PHOAS-with-big-flat-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-flat-real,identity-native-compute-on-PHOAS-with-big-flat-sys,identity-native-compute-on-PHOAS-with-big-flat-user,identity-simpl-on-PHOAS-with-big-real,identity-simpl-on-PHOAS-with-big-sys,identity-simpl-on-PHOAS-with-big-user,identity-simpl-on-PHOAS-with-big-flat-real,identity-simpl-on-PHOAS-with-big-flat-sys,identity-simpl-on-PHOAS-with-big-flat-user,identity-vm-compute-on-PHOAS-with-big-real,identity-vm-compute-on-PHOAS-with-big-sys,identity-vm-compute-on-PHOAS-with-big-user,identity-vm-compute-on-PHOAS-with-big-flat-real,identity-vm-compute-on-PHOAS-with-big-flat-sys,identity-vm-compute-on-PHOAS-with-big-flat-user,lazy-Denote-on-PHOAS-with-big-real,lazy-Denote-on-PHOAS-with-big-sys,lazy-Denote-on-PHOAS-with-big-user,lazy-Denote-on-PHOAS-with-big-flat-real,lazy-Denote-on-PHOAS-with-big-flat-sys,lazy-Denote-on-PHOAS-with-big-flat-user,refine-let-on-PHOAS-with-big-real,refine-let-on-PHOAS-with-big-sys,refine-let-on-PHOAS-with-big-user,refine-let-on-PHOAS-with-big-flat-real,refine-let-on-PHOAS-with-big-flat-sys,refine-let-on-PHOAS-with-big-flat-user,simpl-Denote-on-PHOAS-with-big-real,simpl-Denote-on-PHOAS-with-big-sys,simpl-Denote-on-PHOAS-with-big-user,simpl-Denote-on-PHOAS-with-big-flat-real,simpl-Denote-on-PHOAS-with-big-flat-sys,simpl-Denote-on-PHOAS-with-big-flat-user,transitivity-on-PHOAS-with-big-real,transitivity-on-PHOAS-with-big-sys,transitivity-on-PHOAS-with-big-user,transitivity-on-PHOAS-with-big-flat-real,transitivity-on-PHOAS-with-big-flat-sys,transitivity-on-PHOAS-with-big-flat-user
473,0.032,0.,0.032,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25558,0.00092,0.00269,0.00173,0.261,0.,0.01,0.06063,0.00047,0.00038,0.00115,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.047,0.,0.047,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
474,0.032,0.,0.032,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25113,0.00091,0.00272,0.00169,0.256,0.,0.011,0.06025,0.00047,0.00038,0.00114,0.062,0.,0.001,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.047,0.,0.047,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
475,0.033,0.,0.033,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25221,0.00091,0.00258,0.00169,0.257,0.003,0.007,0.06086,0.00046,0.00036,0.00116,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.047,0.,0.047,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
476,0.033,0.,0.033,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24379,0.00091,0.00278,0.00170,0.249,0.001,0.01,0.06512,0.00045,0.00038,0.00116,0.067,0.,0.001,0.,0.,0.,0.,0.,0.,0.034,0.,0.034,0.001,0.,0.001,0.001,0.,0.001,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.048,0.,0.047,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
477,0.033,0.,0.033,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24696,0.00095,0.00265,0.00168,0.252,0.,0.011,0.06105,0.00047,0.00037,0.00118,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.051,0.002,0.049,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
478,0.033,0.,0.033,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24329,0.00093,0.00275,0.00171,0.248,0.001,0.009,0.06065,0.00045,0.00037,0.00117,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.047,0.,0.047,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
479,0.033,0.,0.033,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25150,0.00094,0.00277,0.00170,0.257,0.001,0.011,0.06067,0.00047,0.00039,0.00117,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.049,0.,0.049,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
480,0.033,0.,0.033,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25230,0.00094,0.00284,0.00170,0.258,0.001,0.009,0.06140,0.00048,0.00040,0.00126,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.048,0.,0.048,0.017,0.,0.017,0.003,0.,0.003,0.001,0.,0.001
481,0.033,0.,0.033,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24712,0.00094,0.00280,0.00172,0.252,0.,0.01,0.06055,0.00048,0.00037,0.00116,0.062,0.,0.001,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.047,0.,0.047,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
482,0.033,0.,0.033,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24695,0.00093,0.00276,0.00178,0.252,0.001,0.01,0.06030,0.00047,0.00039,0.00116,0.062,0.,0.001,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.049,0.,0.048,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
483,0.033,0.,0.033,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24437,0.00091,0.00280,0.00169,0.25,0.001,0.009,0.06082,0.00051,0.00037,0.00116,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.048,0.,0.048,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
484,0.034,0.,0.034,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24855,0.00095,0.00288,0.00185,0.254,0.,0.011,0.06122,0.00046,0.00040,0.00117,0.063,0.,0.001,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.048,0.,0.048,0.017,0.,0.017,0.003,0.,0.003,0.001,0.,0.001
485,0.035,0.,0.035,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24885,0.00095,0.00286,0.00171,0.254,0.,0.011,0.06212,0.00059,0.00039,0.00120,0.064,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05,0.,0.05,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
486,0.034,0.,0.034,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24759,0.00094,0.00283,0.00170,0.253,0.001,0.009,0.06047,0.00048,0.00040,0.00117,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.048,0.,0.048,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
487,0.034,0.,0.034,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24725,0.00094,0.00294,0.00174,0.253,0.001,0.011,0.06096,0.00048,0.00036,0.00119,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.049,0.,0.049,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
488,0.034,0.,0.034,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24588,0.00094,0.00300,0.00178,0.251,0.001,0.011,0.06177,0.00045,0.00041,0.00117,0.064,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.048,0.,0.048,0.017,0.,0.017,0.003,0.,0.003,0.001,0.,0.001
489,0.034,0.,0.034,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24866,0.00095,0.00293,0.00172,0.254,0.,0.011,0.06057,0.00048,0.00038,0.00116,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.049,0.,0.049,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
490,0.034,0.,0.034,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24781,0.00096,0.00293,0.00178,0.253,0.,0.012,0.06019,0.00057,0.00037,0.00120,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05,0.,0.05,0.016,0.,0.016,0.003,0.,0.003,0.002,0.,0.002
491,0.034,0.,0.034,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25744,0.00096,0.00296,0.00176,0.263,0.,0.012,0.06061,0.00049,0.00039,0.00119,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.049,0.,0.049,0.016,0.,0.016,0.003,0.,0.003,0.002,0.,0.002
492,0.035,0.,0.035,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24797,0.00096,0.00300,0.00179,0.253,0.001,0.011,0.06077,0.00048,0.00038,0.00120,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05,0.,0.05,0.017,0.,0.017,0.003,0.,0.003,0.001,0.,0.001
493,0.035,0.,0.035,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24501,0.00096,0.00286,0.00175,0.25,0.,0.011,0.06072,0.00046,0.00036,0.00123,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.051,0.,0.051,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
494,0.034,0.,0.034,0.007,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24429,0.00099,0.00300,0.00179,0.25,0.001,0.01,0.06044,0.00049,0.00037,0.00127,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05,0.,0.05,0.016,0.,0.016,0.003,0.,0.003,0.001,0.,0.001
495,0.035,0.,0.035,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25348,0.00097,0.00289,0.00182,0.259,0.,0.012,0.06137,0.00046,0.00037,0.00119,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.052,0.,0.052,0.016,0.,0.016,0.003,0.,0.003,0.002,0.,0.002
496,0.036,0.,0.035,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25589,0.00098,0.00305,0.00181,0.261,0.,0.012,0.06028,0.00047,0.00040,0.00122,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.052,0.,0.052,0.017,0.,0.017,0.003,0.,0.003,0.001,0.,0.001
497,0.035,0.,0.035,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24792,0.00097,0.00301,0.00173,0.253,0.002,0.009,0.06049,0.00047,0.00037,0.00121,0.062,0.001,0.001,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05,0.,0.05,0.016,0.,0.016,0.003,0.,0.003,0.002,0.,0.002
498,0.036,0.,0.036,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25236,0.00096,0.00311,0.00183,0.258,0.,0.012,0.06040,0.00047,0.00037,0.00119,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.052,0.,0.052,0.017,0.,0.017,0.003,0.,0.003,0.002,0.,0.002
499,0.035,0.,0.035,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25070,0.00098,0.00314,0.00181,0.256,0.001,0.01,0.06007,0.00046,0.00038,0.00125,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.053,0.,0.053,0.016,0.,0.016,0.003,0.,0.003,0.002,0.,0.002
500,0.035,0.,0.035,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25800,0.00098,0.00308,0.00186,0.264,0.,0.012,0.06100,0.00048,0.00038,0.00122,0.063,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.051,0.,0.051,0.017,0.,0.017,0.003,0.,0.003,0.002,0.,0.002
505,0.038,0.001,0.037,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27111,0.00101,0.00306,0.00180,0.277,0.,0.011,0.06234,0.00048,0.00036,0.00122,0.064,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.001,0.001,0.,0.,0.001,0.,0.001,0.001,0.001,0.,0.,0.,0.,0.,0.,0.,0.06,0.008,0.051,0.022,0.006,0.016,0.004,0.,0.003,0.002,0.,0.001
510,0.038,0.001,0.036,0.007,0.,0.006,0.001,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25565,0.00100,0.00305,0.00181,0.261,0.001,0.01,0.06107,0.00048,0.00036,0.00124,0.063,0.001,0.001,0.,0.,0.,0.,0.,0.,0.003,0.001,0.002,0.001,0.,0.001,0.001,0.,0.001,0.001,0.001,0.,0.,0.,0.,0.,0.,0.,0.089,0.003,0.085,0.054,0.004,0.049,0.004,0.,0.003,0.002,0.,0.002
515,0.039,0.,0.038,0.007,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25758,0.00100,0.00304,0.00183,0.263,0.,0.013,0.05986,0.00048,0.00037,0.00134,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.003,0.002,0.001,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.069,0.,0.069,0.017,0.,0.017,0.004,0.001,0.003,0.002,0.,0.001
520,0.039,0.001,0.038,0.007,0.001,0.005,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26998,0.00101,0.00318,0.00186,0.276,0.,0.011,0.06000,0.00053,0.00035,0.00134,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.003,0.001,0.002,0.001,0.,0.001,0.001,0.001,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.055,0.,0.055,0.031,0.,0.031,0.004,0.,0.003,0.002,0.001,0.
525,0.041,0.001,0.039,0.008,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27072,0.00102,0.00326,0.00187,0.277,0.002,0.01,0.06017,0.00052,0.00036,0.00127,0.062,0.,0.001,0.,0.,0.,0.,0.,0.,0.003,0.001,0.002,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.056,0.,0.055,0.017,0.,0.017,0.004,0.002,0.001,0.002,0.001,0.001
530,0.039,0.,0.039,0.008,0.,0.008,0.001,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27224,0.00101,0.00325,0.00193,0.278,0.002,0.01,0.06007,0.00049,0.00038,0.00133,0.062,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.001,0.001,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.057,0.,0.057,0.018,0.,0.018,0.037,0.001,0.035,0.002,0.,0.001
535,0.04,0.,0.04,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.001,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28475,0.00137,0.00330,0.00197,0.291,0.001,0.012,0.05953,0.00051,0.00036,0.00127,0.061,0.001,0.001,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.058,0.,0.058,0.018,0.,0.018,0.003,0.,0.003,0.038,0.002,0.036
540,0.041,0.,0.041,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27931,0.00105,0.00334,0.00195,0.285,0.002,0.01,0.05965,0.00053,0.00039,0.00129,0.062,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.038,0.002,0.035,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.058,0.,0.058,0.018,0.,0.018,0.003,0.,0.003,0.002,0.,0.002
545,0.041,0.,0.041,0.007,0.,0.007,0.037,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28049,0.00106,0.00332,0.00194,0.287,0.,0.012,0.05965,0.00050,0.00036,0.00128,0.062,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.037,0.,0.036,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.018,0.,0.018,0.003,0.,0.003,0.002,0.,0.002
550,0.042,0.,0.042,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28427,0.00107,0.00348,0.00313,0.292,0.001,0.013,0.05970,0.00059,0.00039,0.00131,0.062,0.,0.002,0.001,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.061,0.,0.061,0.018,0.,0.018,0.003,0.,0.003,0.002,0.,0.002
555,0.044,0.,0.044,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28160,0.00108,0.00341,0.00206,0.288,0.,0.013,0.05950,0.00052,0.00036,0.00133,0.061,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06,0.,0.06,0.022,0.,0.022,0.003,0.,0.003,0.002,0.,0.002
560,0.059,0.,0.059,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.037,0.001,0.035,0.,0.,0.,0.,0.,0.,0.28384,0.00108,0.00342,0.00201,0.29,0.,0.013,0.05936,0.00054,0.00036,0.00136,0.061,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.067,0.,0.067,0.018,0.,0.018,0.018,0.,0.018,0.002,0.,0.002
565,0.044,0.,0.044,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28097,0.00113,0.00350,0.00206,0.287,0.001,0.013,0.05941,0.00055,0.00041,0.00133,0.061,0.,0.001,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.062,0.,0.062,0.019,0.,0.019,0.003,0.,0.003,0.002,0.,0.002
570,0.045,0.,0.045,0.022,0.,0.022,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.29357,0.00112,0.00340,0.00206,0.3,0.001,0.013,0.05989,0.00054,0.00038,0.00138,0.062,0.,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.065,0.,0.065,0.019,0.,0.019,0.003,0.,0.003,0.002,0.,0.002
